normalized_brand,primary_brand_db,parent_company,ownership_resolution_status,category_scope,market_scope,region_codes_include,country_or_region,brand_mapping_source,source_note,review_decision,proposed_company_from_review,current_company_from_review,review_product_count,review_note,example_product_names,example_off_brands_raw,candidate_action,ownership_resolution_status_original,status_correction_note
luna rossa bake shop,luna rossa bake shop,Manual review / complex ownership,manual_review,snacks,US_CANADA,,United States,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Other / not mapped to a company,Manual review / complex ownership,2,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,"Fancy cookies | Uncle Anthony's, Coconut Macaroons Chocolate Striped",Luna Rossa Bake Shop | Luna Rossa Bake Shop,append_candidate,,
lurpak,lurpak,Manual review / complex ownership,manual_review,dairies,US_CANADA,,United States,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,2,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,"Lurpak, imported slightly salted butter | Lurpak",Lurpak | Lurpak,append_candidate,,
m&m's,m&m's,Manual review / complex ownership,manual_review,snacks,BENELUX|FRANCE|DACH,,Belgium,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,2,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,M&M's Chocolate | Chocolate,"M&M's,Mars | Mars Incorporated,m&m's",append_candidate,,
m&m's,m&m's,Manual review / complex ownership,manual_review,snacks,FRANCE|DACH|US_CANADA,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,2,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Mms crispy chocolate candies | Mm's peanut butter,M&M's | M&M's,append_candidate,,
magnum,magnum,Manual review / complex ownership,manual_review,snacks,FRANCE|DACH,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,2,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Signature Chocolat DARK | Magnum Barre Glacée Brownie Vanille Caramel x4 200ml,Magnum | Magnum,append_candidate,,
malt-o-meal,malt-o-meal,Manual review / complex ownership,manual_review,cereals,FRANCE|US_CANADA,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,2,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Cereal | FLAKES,"Malt o meal, Mom Brands | Malt o meal",append_candidate,,
malt-o-meal,malt-o-meal,Manual review / complex ownership,manual_review,cereals,US_CANADA,,Mexico,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,2,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Honey buzzers cereal | Cereal,Malt o Meal | Malt o Meal,append_candidate,,
marabou,marabou,Manual review / complex ownership,manual_review,snacks,FRANCE|DACH,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,2,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Mjölk Choklad | Marabou Salty Almond,"Marabou, Mondelez International | Marabou",append_candidate,,
marabou,marabou,Manual review / complex ownership,manual_review,snacks,FRANCE|DACH|NORDICS,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,2,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Frukt & Mandel,"Marabou, Mondelez | Marabou, Mondelez",append_candidate,,
marabou,marabou,Manual review / complex ownership,manual_review,snacks,US_CANADA,,United States,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,2,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Oreo Chocolate Bar | Marabou,Marabou | Marabou,append_candidate,,
marinela,marinela,Manual review / complex ownership,manual_review,snacks,UK_IE,,Mexico,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,2,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Barritas fresa,"Marinela | Marinela, Bimbo",append_candidate,,
marinela,marinela,Manual review / complex ownership,manual_review,snacks,US_CANADA,,Mexico,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,2,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Pinguinos Chocolate creme-filled cupcakes | Triki Trakes,Marinela | Marinela,append_candidate,,
mars,mars,Manual review / complex ownership,manual_review,dairies,FRANCE|UK_IE,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,2,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Mars Milk,Mars | Mars,append_candidate,,
mars,mars,Manual review / complex ownership,manual_review,snacks,DACH|US_CANADA,,Germany,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,2,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Twix | Mars Ice Cream,Mars | Mars,append_candidate,,
mars,mars,Manual review / complex ownership,manual_review,snacks,FRANCE|SOUTHERN_EUROPE,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,2,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Bounty 5x2,MARS | MARS,append_candidate,,
mars wrigley,mars wrigley,Manual review / complex ownership,manual_review,snacks,UK_IE,,United Kingdom,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Other / not mapped to a company,Manual review / complex ownership,2,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Skittles red | Milky Way,Mars Wrigley | Mars Wrigley,append_candidate,,
materne,materne,Manual review / complex ownership,manual_review,beverages,FRANCE,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Other / not mapped to a company,2,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,MATERNE Gourdes Onctueux Végétal Vanille de Madagascar 4x85g | MATERNE Gourdes Onctueux Végétal Caramel 4x85g,"Lait, MATERNE | Lait, MATERNE",append_candidate,,
materne,materne,Manual review / complex ownership,manual_review,dairies,US_CANADA,,United States,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,2,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,"Low fat yogurt | Yogurtz, low fat yogurt","Materne, Materne North America Corp. | Materne",append_candidate,,
materne,materne,Manual review / complex ownership,manual_review,snacks,FRANCE,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,2,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Ma pause fruit Barre pomme framboise myrtille | Ma pause fruit Barre pomme abricot poire,Materne | Materne,append_candidate,,
meijer organics,meijer organics,Manual review / complex ownership,manual_review,beverages,US_CANADA,,United States,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Other / not mapped to a company,Manual review / complex ownership,2,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,"Soymilk | Meijer organics, soymilk, vanilla","Meijer Organics, Meijer Inc. | Meijer Organics, Meijer Inc.",append_candidate,,
mentos,mentos,Manual review / complex ownership,manual_review,snacks,BENELUX|FRANCE,,Belgium,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,2,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Chewing gum cherry mint | Mentos chewing gum mint,Mentos | Mentos,append_candidate,,
mentos,mentos,Manual review / complex ownership,manual_review,snacks,FRANCE|DACH|SOUTHERN_EUROPE,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,2,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Mentos mint | Mentos Strawberry Mix,Mentos | Mentos,append_candidate,,
mentos perfetti van melle,mentos perfetti van melle,Manual review / complex ownership,manual_review,snacks,FRANCE,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Other / not mapped to a company,Manual review / complex ownership,2,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Mentos cinnamon | Mentos citron,Mentos Perfetti Van Melle | Mentos Perfetti Van Melle,append_candidate,,
migros,migros,Manual review / complex ownership,manual_review,beverages,FRANCE,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,2,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Nectar de nectarine | Schweizer Alpenkräutertee mit Hanf,Migros | Migros,append_candidate,,
migros selection,migros selection,Manual review / complex ownership,manual_review,dairies,FRANCE|DACH,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Other / not mapped to a company,Manual review / complex ownership,2,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Burrata | Tiramisu,Migros Selection | Migros Sélection,append_candidate,,
milbona,milbona,Manual review / complex ownership,manual_review,beverages,BENELUX|FRANCE,,Belgium,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,2,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Soya drink | Bravo Nuss mischung,Milbona | Milbona,append_candidate,,
milbona,milbona,Manual review / complex ownership,manual_review,beverages,FRANCE,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Other / not mapped to a company,2,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Latte Capuccino | Soya unsweetened,"Chef To Go Select, milbona | Just free, Milbona",append_candidate,,
milbona,milbona,Manual review / complex ownership,manual_review,beverages,FRANCE|DACH,,France,layer3_review_decision_20260824,manual_review_from_layer3_review,manual review,Manual review / complex ownership,Manual review / complex ownership,2,Complex ownership/private-label/brand-line case; do not force automatic mapping before launch.,Soia drink vanilla | Latte Macchiato Kaffeegetränk,Milbona | Milbona,append_candidate,,
