gtin,region,reviewed_brand,reviewed_company,reviewed_category,source,status,audit_note,audit_basis,audit_source,reviewed_at
6030218415997840966654,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
4465474044459085830429,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
9795514719901707629442,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
616654534610888716224,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
94362974482940635611,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
3476170091489695075155,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
4420534684698363015,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
968954378657026861,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
228578584422904901,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
11416615485150757232,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
11241974546367860,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
3841678414884914251598419,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
4525292413524461519,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
3351383444849434976,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
50315617544512906,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
60016248787602289053,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
221411294987220879,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
1009611420131917279292,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
28882173157472959155040,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
20987612404624241126991,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
66525084481178520249,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
91186654418047555500,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
4218374841716271307340,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
50263447993762,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
5275445749967056205,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
4246236009469972802,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
888178304425794780,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
745948847338475370913,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
42596248089189538576,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
8939994596765656424,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
992146494025946906514,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
9142549394948866529,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
42269872412181103861584,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
45353924100839108337,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
6269774978063042606,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
35333044764323692,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
6265435649087205156,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
247290934973965726,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
137667926447269147807,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
881334005691,US_CANADA,Dunkin,The J.M. Smucker Company,beverages,us_canada_regional_category_orphan_audit_20260903,active,brand: Dunkin; company: The J.M. Smucker Company; exact packaged at-home beverage route; do not broad-map restaurant Dunkin,Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
29724494398695699339,US_CANADA,einstein bros,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
65177044593987303,US_CANADA,einstein bros,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
521729740668147781792,US_CANADA,einstein bros,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
335042135406051797,US_CANADA,einstein bros,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
573743642096183015,US_CANADA,einstein bros,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
2997962489826544187,US_CANADA,einstein bros,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
20834614408885955727,US_CANADA,einstein bros,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
9514461451508040,US_CANADA,einstein bros,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
6704016406787292646128,US_CANADA,einstein bros,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
328594457820131849,US_CANADA,einstein bros,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
5515591394745824132949,US_CANADA,einstein bros,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
