review_rank,review_priority_bucket,review_priority_reason,review_suggestion,reviewer_decision,reviewer_note,barcode,product_name,brand,company,region,category,image_url,nutrition_quality_status,nutrition_quality_reason,energy_kcal_100g,energy_kcal_macro_calculated_100g,energy_kcal_macro_diff_abs,energy_kcal_macro_diff_pct,energy_kcal_macro_diff_pct_abs,protein_g_100g,carbs_g_100g,fat_g_100g,sugars_g_100g,saturated_fat_g_100g,fiber_g_100g,salt_g_100g,protein_g_per_100kcal,carbs_g_per_100kcal,fat_g_per_100kcal,include_in_product_explorer,include_in_market_overview_calculations,include_in_market_overview_charts,scenario_c2_reinclude,scenario_c2_rule,scenario_c2_proposed_treatment,scenario_c2_review_status,scenario_c2_rationale
4556,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,5449000309822,Coca-Cola Intergalactic,coca-cola,Coca-Cola,NORDICS|UK_IE,beverages,https://images.openfoodfacts.org/images/products/544/900/030/9822/front_en.33.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
4557,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,70177067762,Pure Camomile,twinings,,SOUTHERN_EUROPE|DACH|UK_IE,beverages,https://images.openfoodfacts.org/images/products/007/017/706/7762/front_en.30.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
4558,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,5000382018452,Orange,simply,Coca-Cola,SOUTHERN_EUROPE|UK_IE,beverages,https://images.openfoodfacts.org/images/products/500/038/201/8452/front_es.3.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,3.0,4.0,-1.0,-0.3333333333333333,0.3333333333333333,0.5,0.5,0.0,0.5,0.0,,0.01,16.666666666666664,16.666666666666664,0.0,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
4559,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,1649055,Orange squash,sainsbury's,Sainsbury's,SOUTHERN_EUROPE|UK_IE,beverages,https://images.openfoodfacts.org/images/products/000/000/164/9055/front_es.16.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,13.0,8.5,4.5,0.3461538461538461,0.3461538461538461,0.5,0.5,0.5,0.5,0.1,,0.5,3.8461538461538463,3.8461538461538463,3.8461538461538463,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
4560,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,4056489965923,Kombucha solevita,solevita,Lidl,SOUTHERN_EUROPE|UK_IE,beverages,https://images.openfoodfacts.org/images/products/405/648/996/5923/front_es.5.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,15.0,9.2,5.800000000000001,0.3866666666666667,0.3866666666666667,0.0,2.3,0.0,1.9,0.0,0.25,0.0,0.0,15.333333333333332,0.0,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
4561,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,4056489965893,kombucha,solevita,Lidl,SOUTHERN_EUROPE|UK_IE,beverages,https://images.openfoodfacts.org/images/products/405/648/996/5893/front_es.3.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,16.0,9.2,6.800000000000001,0.425,0.425,0.0,2.3,0.0,1.7,0.0,0.0,0.0,0.0,14.374999999999998,0.0,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
4562,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,5000177481331,Impact,emerge,,SOUTHERN_EUROPE|UK_IE,beverages,https://images.openfoodfacts.org/images/products/500/017/748/1331/front_en.11.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,2.0,0.8,1.2,0.6,0.6,0.1,0.1,0.0,0.1,,,0.12,5.0,5.0,0.0,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
4563,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,5056784900604,Monster ultra strawberry dreams,monster,,SOUTHERN_EUROPE|UK_IE,beverages,https://images.openfoodfacts.org/images/products/505/678/490/0604/front_it.4.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,11.0,3.2,7.8,0.7090909090909091,0.7090909090909091,0.0,0.8,0.0,0.0,,0.0,0.1575,0.0,7.272727272727273,0.0,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
4564,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,5060593390037,Organnic Kombucha Passionfruit,lo bros,,SOUTHERN_EUROPE|UK_IE,beverages,https://images.openfoodfacts.org/images/products/506/059/339/0037/front_es.3.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,2.72727272727273,0.7284848484848483,1.9987878787878817,0.7328888888888893,0.7328888888888893,0.0303030303030303,0.0836363636363636,0.0303030303030303,0.0533333333333333,0.0303030303030303,0.0303030303030303,,1.1111111111111098,3.0666666666666624,1.1111111111111098,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
4565,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,5449000133724,Coca-Cola Zero,coca-cola,Coca-Cola,SOUTHERN_EUROPE|UK_IE,beverages,https://images.openfoodfacts.org/images/products/544/900/013/3724/front_en.54.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,0.3,0.0,0.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
4566,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,70177074869,Jasmine Green Tea,twinings,,SOUTHERN_EUROPE|UK_IE,beverages,https://images.openfoodfacts.org/images/products/007/017/707/4869/front_es.3.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
4567,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,5060121570603,Forest fruits flavoured water,essence,,SOUTHERN_EUROPE|UK_IE,beverages,https://images.openfoodfacts.org/images/products/506/012/157/0603/front_en.9.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
4568,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,5060593390440,"Organic Kombucha, Ginger Lemon",lo bros,,SOUTHERN_EUROPE|UK_IE,beverages,https://images.openfoodfacts.org/images/products/506/059/339/0440/front_en.17.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,3.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
4569,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,5000147030125,Robinsons Orange Squash,robinsons,,SOUTHERN_EUROPE|UK_IE|US_CANADA,beverages,https://images.openfoodfacts.org/images/products/500/014/703/0125/front_en.38.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,7.0,2.4,4.6,0.6571428571428571,0.6571428571428571,0.0,0.6,0.0,0.6,0.0,,0.21,0.0,8.571428571428571,0.0,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
4570,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,853004004389,"Core organic, organic fruit infused beverage with antioxidants, watermelon lemonade",core organic,,SOUTHERN_EUROPE|US_CANADA,beverages,https://images.openfoodfacts.org/images/products/085/300/400/4389/front_en.6.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,2.0,1.68,0.32,0.16,0.16,0.0,0.42,0.0,0.42,,,0.005,0.0,21.0,0.0,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
4571,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,813694026658,BRASILIA BLUEBERRY Blueberry Flavored Antioxidant Beverage with Vitamin C,bai,,SOUTHERN_EUROPE|US_CANADA,beverages,https://images.openfoodfacts.org/images/products/081/369/402/6658/front_en.26.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.87855869462713,1.502846955701708,0.3757117389254221,0.1999999999999979,0.1999999999999979,0.0,0.375711738925427,0.0,0.187855869462713,,,0.0704459510485175,0.0,20.00000000000005,0.0,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
4572,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,8480000290366,Cola zero azúcar zero cafeína,hacendado,,SOUTHERN_EUROPE|US_CANADA,beverages,https://images.openfoodfacts.org/images/products/848/000/029/0366/front_es.26.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,0.5,0.4,0.0999999999999999,0.1999999999999999,0.1999999999999999,0.0,0.1,0.0,0.0,0.0,,0.02,0.0,20.0,0.0,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
4573,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,842595135060,sparkling energy,bloom,,SOUTHERN_EUROPE|US_CANADA,beverages,https://images.openfoodfacts.org/images/products/084/259/513/5060/front_en.36.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,2.8178380419407,2.25427043355256,0.5635676083881398,0.1999999999999999,0.1999999999999999,0.0,0.56356760838814,0.0,0.0,0.0,0.28178380419407,0.0,0.0,20.0,0.0,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
4574,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,842595135077,ENERGY DRINK,bloom,,SOUTHERN_EUROPE|US_CANADA,beverages,https://images.openfoodfacts.org/images/products/084/259/513/5077/front_en.33.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,2.8178380419407,2.25427043355256,0.5635676083881398,0.1999999999999999,0.1999999999999999,0.0,0.56356760838814,0.0,0.0,0.0,0.28178380419407,0.0,0.0,20.0,0.0,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
4575,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,889392000313,SPARKLING ORANGE,celsius,,SOUTHERN_EUROPE|US_CANADA,beverages,https://images.openfoodfacts.org/images/products/088/939/200/0313/front_en.114.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,2.8178380419407,2.25427043355256,0.5635676083881398,0.1999999999999999,0.1999999999999999,0.0,0.56356760838814,0.0,,,,0.0070445951048517,0.0,20.0,0.0,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
4576,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,611269101713,Red Bull Sugarfree,red bull,,SOUTHERN_EUROPE|US_CANADA,beverages,https://images.openfoodfacts.org/images/products/061/126/910/1713/front_en.68.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,4.0,3.2,0.7999999999999998,0.1999999999999999,0.1999999999999999,0.0,0.8,0.0,,,,0.105,0.0,20.0,0.0,True,False,False,True,beverage_energy_le60_abs_gap_le10,include_in_market_overview_calculations_and_charts,pending_julia_review,Low/normal-energy beverage with energy <=60 kcal/100g and absolute kcal gap <=10; percentage-only macro consistency is too sensitive here.
