review_rank,review_priority_bucket,review_priority_reason,review_suggestion,reviewer_decision,reviewer_note,barcode,product_name,brand,company,region,category,image_url,nutrition_quality_status,nutrition_quality_reason,energy_kcal_100g,energy_kcal_macro_calculated_100g,energy_kcal_macro_diff_abs,energy_kcal_macro_diff_pct,energy_kcal_macro_diff_pct_abs,protein_g_100g,carbs_g_100g,fat_g_100g,sugars_g_100g,saturated_fat_g_100g,fiber_g_100g,salt_g_100g,protein_g_per_100kcal,carbs_g_per_100kcal,fat_g_per_100kcal,include_in_product_explorer,include_in_market_overview_calculations,include_in_market_overview_charts,scenario_c_proposed_treatment,scenario_c_review_status,scenario_c_rationale
4026,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,7610335003626,Valser,minze,,FRANCE|DACH,beverages,https://images.openfoodfacts.org/images/products/761/033/500/3626/front_fr.12.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"Beverage energy can be affected by alcohol, fermentation, acids, sweeteners, or low-kcal rounding; the simple macro formula is not reliable enough as a standalone exclusion rule."
4027,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,7613034389398,Capsules NESCAFE Dolce Gusto Espresso 30 Capsules,dolce gusto,,FRANCE|DACH,beverages,https://images.openfoodfacts.org/images/products/761/303/438/9398/front_fr.40.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"Beverage energy can be affected by alcohol, fermentation, acids, sweeteners, or low-kcal rounding; the simple macro formula is not reliable enough as a standalone exclusion rule."
4028,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,7613035909014,Nescafé Gold de Luxe,nestle,Nestlé,FRANCE|DACH,beverages,https://images.openfoodfacts.org/images/products/761/303/590/9014/front_fr.45.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"Beverage energy can be affected by alcohol, fermentation, acids, sweeteners, or low-kcal rounding; the simple macro formula is not reliable enough as a standalone exclusion rule."
4029,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,7617014161530,Lungo,cafe royal,,FRANCE|DACH,beverages,https://images.openfoodfacts.org/images/products/761/701/416/1530/front_fr.6.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"Beverage energy can be affected by alcohol, fermentation, acids, sweeteners, or low-kcal rounding; the simple macro formula is not reliable enough as a standalone exclusion rule."
4030,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,7630030322976,Nespresso Volluto coffeinfrei,nestle,Nestlé,FRANCE|DACH,beverages,https://images.openfoodfacts.org/images/products/763/003/032/2976/front_fr.39.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,0.0,0.0,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"Beverage energy can be affected by alcohol, fermentation, acids, sweeteners, or low-kcal rounding; the simple macro formula is not reliable enough as a standalone exclusion rule."
4031,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,8002270156687,S.PELLEGRINO ESSENZA,nestle,Nestlé,FRANCE|DACH,beverages,https://images.openfoodfacts.org/images/products/800/227/015/6687/front_fr.3.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"Beverage energy can be affected by alcohol, fermentation, acids, sweeteners, or low-kcal rounding; the simple macro formula is not reliable enough as a standalone exclusion rule."
4032,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,8711000390184,,l'or,,FRANCE|DACH,beverages,https://images.openfoodfacts.org/images/products/871/100/039/0184/front_fr.37.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"Beverage energy can be affected by alcohol, fermentation, acids, sweeteners, or low-kcal rounding; the simple macro formula is not reliable enough as a standalone exclusion rule."
4033,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,8718692611795,Sodastream Waldmeister Ohne Zucker Sirup 375ML,sodastream,,FRANCE|DACH,beverages,https://images.openfoodfacts.org/images/products/871/869/261/1795/front_fr.16.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"Beverage energy can be affected by alcohol, fermentation, acids, sweeteners, or low-kcal rounding; the simple macro formula is not reliable enough as a standalone exclusion rule."
4034,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,90426346,Pure Tea,pfanner,,FRANCE|DACH,beverages,https://images.openfoodfacts.org/images/products/000/009/042/6346/front_fr.4.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"Beverage energy can be affected by alcohol, fermentation, acids, sweeteners, or low-kcal rounding; the simple macro formula is not reliable enough as a standalone exclusion rule."
4035,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,9120077850214,Johannisbeere,waterdrop,,FRANCE|DACH,beverages,https://images.openfoodfacts.org/images/products/912/007/785/0214/front_de.33.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.09,0.0,0.0,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"Beverage energy can be affected by alcohol, fermentation, acids, sweeteners, or low-kcal rounding; the simple macro formula is not reliable enough as a standalone exclusion rule."
4036,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,9120077850221,Focus Limette Baobab Acerola,waterdrop,,FRANCE|DACH,beverages,https://images.openfoodfacts.org/images/products/912/007/785/0221/front_fr.13.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.09,0.0,0.0,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"Beverage energy can be affected by alcohol, fermentation, acids, sweeteners, or low-kcal rounding; the simple macro formula is not reliable enough as a standalone exclusion rule."
4037,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,9120077850290,Waterdrop Nero,waterdrop,,FRANCE|DACH,beverages,https://images.openfoodfacts.org/images/products/912/007/785/0290/front_fr.3.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.08,0.0,0.0,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"Beverage energy can be affected by alcohol, fermentation, acids, sweeteners, or low-kcal rounding; the simple macro formula is not reliable enough as a standalone exclusion rule."
4038,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,9120077850726,waterdrop,shiro,,FRANCE|DACH,beverages,https://images.openfoodfacts.org/images/products/912/007/785/0726/front_fr.3.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"Beverage energy can be affected by alcohol, fermentation, acids, sweeteners, or low-kcal rounding; the simple macro formula is not reliable enough as a standalone exclusion rule."
4039,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,9120117508686,Vibe,waterdrop,,FRANCE|DACH,beverages,https://images.openfoodfacts.org/images/products/912/011/750/8686/front_fr.10.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"Beverage energy can be affected by alcohol, fermentation, acids, sweeteners, or low-kcal rounding; the simple macro formula is not reliable enough as a standalone exclusion rule."
4040,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,9120125314941,Microlyte,waterdrop,,FRANCE|DACH,beverages,https://images.openfoodfacts.org/images/products/912/012/531/4941/front_fr.12.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"Beverage energy can be affected by alcohol, fermentation, acids, sweeteners, or low-kcal rounding; the simple macro formula is not reliable enough as a standalone exclusion rule."
4041,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,9120128133235,,waterdrop,,FRANCE|DACH,beverages,https://images.openfoodfacts.org/images/products/912/012/813/3235/front_fr.11.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"Beverage energy can be affected by alcohol, fermentation, acids, sweeteners, or low-kcal rounding; the simple macro formula is not reliable enough as a standalone exclusion rule."
4042,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,9120132062156,Berry Waterdrop,waterdrop,,FRANCE|DACH,beverages,https://images.openfoodfacts.org/images/products/912/013/206/2156/front_en.16.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"Beverage energy can be affected by alcohol, fermentation, acids, sweeteners, or low-kcal rounding; the simple macro formula is not reliable enough as a standalone exclusion rule."
4043,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,9120132062187,Microlyte Berry,waterdrop,,FRANCE|DACH,beverages,https://images.openfoodfacts.org/images/products/912/013/206/2187/front_fr.14.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"Beverage energy can be affected by alcohol, fermentation, acids, sweeteners, or low-kcal rounding; the simple macro formula is not reliable enough as a standalone exclusion rule."
4044,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,9120132066826,Ice Tea Raspberry,waterdrop,,FRANCE|DACH,beverages,https://images.openfoodfacts.org/images/products/912/013/206/6826/front_de.11.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"Beverage energy can be affected by alcohol, fermentation, acids, sweeteners, or low-kcal rounding; the simple macro formula is not reliable enough as a standalone exclusion rule."
4045,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,9120134220622,Microdrink orange,waterdrop,,FRANCE|DACH,beverages,https://images.openfoodfacts.org/images/products/912/013/422/0622/front_fr.8.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"Beverage energy can be affected by alcohol, fermentation, acids, sweeteners, or low-kcal rounding; the simple macro formula is not reliable enough as a standalone exclusion rule."
4046,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,9120134220660,MicroDrink,unknown,,FRANCE|DACH,beverages,https://images.openfoodfacts.org/images/products/912/013/422/0660/front_fr.3.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"Beverage energy can be affected by alcohol, fermentation, acids, sweeteners, or low-kcal rounding; the simple macro formula is not reliable enough as a standalone exclusion rule."
4047,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,9120134229618,Cube effervescent,waterdrop,,FRANCE|DACH,beverages,https://images.openfoodfacts.org/images/products/912/013/422/9618/front_en.12.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,True,False,False,include_in_market_overview_calculations_and_charts,pending_julia_review,"Beverage energy can be affected by alcohol, fermentation, acids, sweeteners, or low-kcal rounding; the simple macro formula is not reliable enough as a standalone exclusion rule."
